,A01,A02,A03,A04,A05,A06,A07,A08,A09
A01,0.7175925925925926,-0.05092592592592582,0.25462962962962965,0.05555555555555558,0.0,0.00462962962962965,0.3472222222222222,0.19907407407407407,0.20370370370370372
A02,0.0,0.3194444444444444,-0.19444444444444442,0.06944444444444442,-0.04166666666666674,0.0,-0.2314814814814814,0.12037037037037035,0.0
A03,0.25462962962962965,-0.01388888888888884,0.7546296296296297,-0.07407407407407418,0.04166666666666663,0.06481481481481477,0.09722222222222221,0.1157407407407407,0.3935185185185185
A04,0.25462962962962965,0.0092592592592593,0.12962962962962965,0.37037037037037035,0.05092592592592593,0.06944444444444442,0.06944444444444442,0.2314814814814815,0.09259259259259256
A05,0.0092592592592593,0.00462962962962965,0.10648148148148151,0.04166666666666663,0.16666666666666663,-0.004629629629629539,-0.08796296296296302,0.04166666666666663,0.00462962962962965
A06,0.08796296296296291,0.0092592592592593,0.2314814814814815,0.06944444444444442,0.0,0.28240740740740744,0.09259259259259256,0.26388888888888884,0.07407407407407407
A07,0.3564814814814815,-0.12037037037037046,0.4722222222222222,-0.03240740740740744,0.02777777777777779,-0.01388888888888884,0.6527777777777778,0.29166666666666663,0.3055555555555556
A08,0.07407407407407407,-0.0092592592592593,0.02777777777777779,0.03240740740740744,0.0,0.1157407407407407,-0.02314814814814814,0.5787037037037037,0.35185185185185186
A09,0.02314814814814814,0.0,0.02777777777777779,0.0,0.0,0.02777777777777779,0.0,0.125,0.6157407407407407
