,A01,A02,A03,A04,A05,A06,A07,A08,A09
A01,0.785656462158953,0.15428477631781595,0.36835534729622843,0.21594947956334093,0.1,0.13497559416123708,0.430465595130816,0.3341953591744562,0.35181303324507207
A02,0.1,0.4037920828708842,0.04807692307692308,0.18986421615690577,0.09560219890054972,0.1005586592178771,0.04334319526627219,0.24610591900311524,0.11107843137254902
A03,0.3774660215180661,0.15363650876912902,0.8112074804395625,0.1263418662262593,0.21471645119986782,0.21943339649682958,0.23419029514789724,0.26120327675309635,0.517899993224548
A04,0.37532975154926373,0.18461808953033268,0.327609656393969,0.48580181105056724,0.2167875802358561,0.2469843375015789,0.25802805380339294,0.33495670995670995,0.2840168166699904
A05,0.19884659672347182,0.17478307254623043,0.25841504068756427,0.18504088504088503,0.36485395271576176,0.2115067580182269,0.14074310279667424,0.21689692931627286,0.14540076386068163
A06,0.20140659407735037,0.17129629629629628,0.29386304504560984,0.21608784529694197,0.1,0.4614769347015808,0.2341627759222667,0.3723576173513595,0.20226804611342594
A07,0.47735173293166994,0.10898929847342546,0.5967194443487547,0.2039671274244059,0.14527950310559004,0.15592109424414927,0.7163016941906786,0.4239190056870299,0.4376099826990535
A08,0.20869842327978724,0.15935736409368695,0.14693591009380486,0.15802991566850144,0.10027855153203342,0.22486772486772486,0.12536144578313252,0.6937462484508987,0.4534638310609003
A09,0.13815444535989813,0.1,0.14190981432360744,0.1,0.1,0.15289930930282752,0.10027855153203342,0.25953933338351143,0.7098286682552022
