target_subject,accuracy,kappa,f1_macro
1,0.6215277777777778,0.49537037037037035,0.5379231034301242
2,0.20833333333333334,-0.05555555555555558,0.19804747585327662
3,0.5,0.33333333333333337,0.4619590993649014
4,0.3680555555555556,0.15740740740740744,0.311518298860071
5,0.28125,0.04166666666666663,0.16391566265060242
6,0.3368055555555556,0.1157407407407407,0.25351893700511524
7,0.2951388888888889,0.06018518518518523,0.24538757130586442
8,0.5625,0.41666666666666663,0.5661750530171583
9,0.5277777777777778,0.37037037037037035,0.49239664321856097
