source,target,s_rep,s_beh,s_rep_rank,s_beh_rank,rbid_pair,rbid_pos_pair,rbid_neg_pair
1,2,0.03392488783205067,0.21180555555555555,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0
1,3,0.1021699970676761,0.4409722222222222,0.7142857142857142,0.8571428571428571,0.1428571428571429,0.0,0.1428571428571429
1,4,0.040840500009640346,0.2916666666666667,0.8571428571428571,0.7142857142857142,0.1428571428571429,0.1428571428571429,0.0
1,5,0.0665950591333812,0.25,0.7142857142857142,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0
1,6,0.07885053891075912,0.2534722222222222,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0
1,7,0.06147592788264452,0.5104166666666666,0.5714285714285714,1.0,0.4285714285714286,0.0,0.4285714285714286
1,8,0.06421929842121016,0.3993055555555556,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0
1,9,0.10922406770313692,0.4027777777777778,0.7142857142857142,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.0
2,1,0.019748942625095665,0.25,0.0,0.0,0.0,0.0,0.0
2,3,0.03498941054100728,0.10416666666666667,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
2,4,0.029844877758759367,0.3020833333333333,0.14285714285714285,0.8571428571428571,0.7142857142857142,0.0,0.7142857142857142
2,5,0.07589324446776072,0.21875,1.0,0.0,1.0,1.0,0.0
2,6,0.0316013396693735,0.25,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285
2,7,0.026144353618197756,0.0763888888888889,0.0,0.0,0.0,0.0,0.0
2,8,0.007315034712333089,0.3402777777777778,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857
2,9,0.04786617344583474,0.25,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
3,1,0.11961075721787554,0.4409722222222222,0.7142857142857142,0.7142857142857142,0.0,0.0,0.0
3,2,0.0761784023105908,0.23958333333333334,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0
3,4,0.037745022624707275,0.19444444444444445,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0
3,5,0.07135406434282733,0.28125,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0
3,6,0.04424553183773745,0.2986111111111111,0.42857142857142855,0.7142857142857142,0.28571428571428564,0.0,0.28571428571428564
3,7,0.09251095188100605,0.3229166666666667,1.0,0.8571428571428571,0.1428571428571429,0.1428571428571429,0.0
3,8,0.12420544487865814,0.3368055555555556,0.8571428571428571,0.14285714285714285,0.7142857142857142,0.7142857142857142,0.0
3,9,0.11277583985081598,0.5451388888888888,0.8571428571428571,1.0,0.1428571428571429,0.0,0.1428571428571429
