,A01,A02,A03,A04,A05,A06,A07,A08,A09
A01,0.7604479609551233,0.12854636591478696,0.42052279044304025,0.17459922380362763,0.14709672588552422,0.19240911902165098,0.5430519953105915,0.36018935255970613,0.3173374225909419
A02,0.12647444298820446,0.48480415225171347,0.05016181229773463,0.19459124245038828,0.19177609212048427,0.1253518935608335,0.0892297666491215,0.18457825203252032,0.12201149425287357
A03,0.46728573071792534,0.13511036530269782,0.7887233804849374,0.13223653934652554,0.19095829772313894,0.18192946404868887,0.2702454331061597,0.2590732564077849,0.4203492978351967
A04,0.2851982994036021,0.16215780453998163,0.32679576946046096,0.5015717521628028,0.1975867269984917,0.30267895147754387,0.25391547049441787,0.3374781816641247,0.4023944344740805
A05,0.11829268292682928,0.22463622994332721,0.2038872733422429,0.16709200348621855,0.30830756796982756,0.20653580268023353,0.12062520991929009,0.14575418601378923,0.09314836191122514
A06,0.37028262279832064,0.19243180755191883,0.3186014641710844,0.1571088794926004,0.10027855153203342,0.48559216649016396,0.2009772150494488,0.2729876659855274,0.23069235391987444
A07,0.5082264957264957,0.17450338299503382,0.5421913091791388,0.2126367665603442,0.12680384847523657,0.12736547638637485,0.7857768736682827,0.385072821475245,0.4014492163359718
A08,0.1943348440415889,0.17924879499087848,0.18902750642208474,0.14901693889897158,0.1,0.18853923853923854,0.1387391774891775,0.6973916976372869,0.4689792701447397
A09,0.14474391719317115,0.1,0.2769188232458014,0.1,0.1,0.2041312853812854,0.1,0.20409957982764065,0.593002902981807
