,A01,A02,A03,A04,A05,A06,A07,A08,A09
A01,0.7289440566432868,0.21689437729900157,0.4694694552759069,0.3229598517165601,0.23721509971509971,0.26871445292497925,0.44019939541913733,0.23402071767086546,0.3613015216446466
A02,0.24645457517311065,0.5191085693536673,0.1266799650885184,0.3151715983019747,0.17013608814501133,0.24524093598965835,0.13981347464266924,0.2105813234384663,0.18820120302784538
A03,0.5265207449965222,0.18692034354420206,0.7547076441115439,0.25755005584915724,0.21052625668208977,0.29609423650672156,0.3577107516501456,0.39724065584324275,0.44288710536718745
A04,0.44335847594725153,0.20477426801489954,0.22438941597482964,0.5184891724022158,0.23423540989641262,0.2506913555242227,0.3572422912272385,0.29950170192086456,0.3334784024921503
A05,0.2743610260116468,0.14364687300467116,0.22090277777777778,0.21772491396898522,0.3628628124701423,0.12309380422578341,0.2848385094746043,0.23811414613179016,0.11772967334670015
A06,0.39720673294709485,0.18788263336971536,0.5733566725760775,0.3304962013295346,0.180267543955206,0.4193808692492903,0.3309316678944916,0.4299828625135728,0.40216897672833823
A07,0.4113992940554493,0.16621408755348663,0.4373747382432762,0.3260137998700824,0.2576725429855446,0.23742717400627167,0.6579242618928356,0.21316067653276954,0.37978675694401043
A08,0.4030176173033315,0.17981284035462963,0.5686015423036838,0.2519954552137883,0.17262443438914027,0.2739585596841953,0.28765942305869874,0.72086944612972,0.5782487251704205
A09,0.3540140415140415,0.20992990898629565,0.4487896164141252,0.20928136110355616,0.2074261328328379,0.3026611967156924,0.28299173614813666,0.5072757348884787,0.8034118532717378
