target_subject,method,accuracy,kappa,f1_macro,w_mean,w_std,inference_sec
1,adaptive/bias=0.50,0.53125,0.375,0.4930773029843217,0.5143603547758446,0.11995178021799126,0.3603673605248332
2,adaptive/bias=0.50,0.23958333333333334,-0.01388888888888884,0.21480010791300974,0.6420722085553933,0.17661018420184457,0.3828044282272458
3,adaptive/bias=0.50,0.6041666666666666,0.4722222222222222,0.6065211132530028,0.4963806897307804,0.09430519667881157,0.37797086127102375
4,adaptive/bias=0.50,0.3611111111111111,0.14814814814814814,0.2926717332674445,0.3901909892719284,0.07264628151525604,0.35882964450865984
5,adaptive/bias=0.50,0.3298611111111111,0.10648148148148151,0.32510302300358784,0.996851574791365,0.01602201151976662,0.36042359098792076
6,adaptive/bias=0.50,0.2951388888888889,0.06018518518518523,0.2942902020878012,0.6549409443027125,0.1209140310670198,0.35877811908721924
7,adaptive/bias=0.50,0.375,0.16666666666666663,0.34685869685869686,0.3252295459451688,0.06229701695588499,0.3594256453216076
8,adaptive/bias=0.50,0.5694444444444444,0.42592592592592593,0.5212360992301113,0.7416814562181282,0.11291515332732077,0.35624559596180916
9,adaptive/bias=0.50,0.4201388888888889,0.22685185185185186,0.4264887347411848,0.9696497130316821,0.09296963035220387,0.35653309524059296
