source,target,s_rep,s_beh,s_rep_rank,s_beh_rank,rbid_pair,rbid_pos_pair,rbid_neg_pair
5,9,0.027503778521013798,0.3159722222222222,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
6,1,0.0292092029400902,0.5,0.42857142857142855,0.7142857142857142,0.28571428571428564,0.0,0.28571428571428564
6,2,0.017251664114665447,0.2673611111111111,0.42857142857142855,1.0,0.5714285714285714,0.0,0.5714285714285714
6,3,0.03894991947543944,0.5208333333333334,0.42857142857142855,0.7142857142857142,0.28571428571428564,0.0,0.28571428571428564
6,4,0.03412333750374562,0.4305555555555556,0.42857142857142855,1.0,0.5714285714285714,0.0,0.5714285714285714
6,5,0.02683139091907825,0.3194444444444444,0.14285714285714285,0.7142857142857142,0.5714285714285714,0.0,0.5714285714285714
6,7,0.028096256242107754,0.3611111111111111,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857
6,8,0.02226535728463638,0.4409722222222222,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285
6,9,0.028164640351108567,0.3819444444444444,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
7,1,0.23353530632603195,0.4756944444444444,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.0
7,2,0.021818178289911158,0.16666666666666666,0.7142857142857142,0.0,0.7142857142857142,0.7142857142857142,0.0
7,3,0.169358629080911,0.5729166666666666,1.0,0.8571428571428571,0.1428571428571429,0.1428571428571429,0.0
7,4,0.026293402227534343,0.2986111111111111,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
7,5,0.037922929913064264,0.3055555555555556,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
7,6,0.015936135253804128,0.2569444444444444,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
7,8,0.08382591896971446,0.4861111111111111,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0
7,9,0.11102077646759807,0.5486111111111112,0.7142857142857142,0.7142857142857142,0.0,0.0,0.0
8,1,0.1352479564080284,0.5381944444444444,0.7142857142857142,0.8571428571428571,0.1428571428571429,0.0,0.1428571428571429
8,2,0.006357921635300995,0.2152777777777778,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857
8,3,0.06620712518472327,0.4826388888888889,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0
8,4,0.016325029985754934,0.3923611111111111,0.14285714285714285,0.8571428571428571,0.7142857142857142,0.0,0.7142857142857142
