source,target,s_rep,s_beh,s_rep_rank,s_beh_rank,rbid_pair,rbid_pos_pair,rbid_neg_pair
3,7,0.1136393728079182,0.2916666666666667,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0
3,8,0.09591582296268297,0.4270833333333333,0.7142857142857142,0.7142857142857142,0.0,0.0,0.0
3,9,0.11576450926741276,0.3298611111111111,0.5714285714285714,0.7142857142857142,0.1428571428571428,0.0,0.1428571428571428
4,1,0.012750251464707754,0.4305555555555556,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714
4,2,0.04956103378879629,0.2569444444444444,0.8571428571428571,0.7142857142857142,0.1428571428571429,0.1428571428571429,0.0
4,3,0.028140852398889398,0.3611111111111111,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285
4,5,0.04080288704035139,0.2534722222222222,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0
4,6,0.022759204858758413,0.3125,0.8571428571428571,1.0,0.1428571428571429,0.0,0.1428571428571429
4,7,0.023189948890116743,0.3263888888888889,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0,0.5714285714285714
4,8,0.01471219252493337,0.4861111111111111,0.14285714285714285,1.0,0.8571428571428572,0.0,0.8571428571428572
4,9,0.038726437574762476,0.3055555555555556,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0
5,1,0.02762825095569802,0.3090277777777778,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.0
5,2,0.1807267880788937,0.2743055555555556,1.0,0.8571428571428571,0.1428571428571429,0.1428571428571429,0.0
5,3,0.023842903751190265,0.2534722222222222,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
5,4,0.06637012170297318,0.3090277777777778,1.0,0.7142857142857142,0.2857142857142858,0.2857142857142858,0.0
5,6,0.02807177386227597,0.2743055555555556,1.0,0.14285714285714285,0.8571428571428572,0.8571428571428572,0.0
5,7,0.03679935086571072,0.3055555555555556,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0
5,8,0.01961802121831522,0.3541666666666667,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0
5,9,0.031890991950753844,0.3194444444444444,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857
6,1,0.02759766043587976,0.3784722222222222,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
6,2,0.017054243210254876,0.2361111111111111,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
6,3,0.03349348438243129,0.5243055555555556,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.0,0.42857142857142855
6,4,0.03749482682634253,0.3298611111111111,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.0,0.42857142857142855
6,5,0.026635012717905252,0.25,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
6,7,0.02212257462591822,0.3090277777777778,0.14285714285714285,0.7142857142857142,0.5714285714285714,0.0,0.5714285714285714
6,8,0.01894569524233652,0.4236111111111111,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857
6,9,0.03168024485208612,0.3020833333333333,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285
7,1,0.2371590899777486,0.5069444444444444,1.0,0.7142857142857142,0.2857142857142858,0.2857142857142858,0.0
7,2,0.021455146653008603,0.20833333333333334,0.7142857142857142,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0
7,3,0.17637994886613584,0.5208333333333334,1.0,0.7142857142857142,0.2857142857142858,0.2857142857142858,0.0
7,4,0.02714252309274857,0.2604166666666667,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
7,5,0.03243754917744493,0.2465277777777778,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0
7,6,0.0139888588220608,0.2152777777777778,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
7,8,0.07946163926865114,0.4409722222222222,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.0,0.2857142857142857
7,9,0.12450838888772907,0.4479166666666667,0.7142857142857142,0.8571428571428571,0.1428571428571429,0.0,0.1428571428571429
8,1,0.13638367180360508,0.5208333333333334,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0
8,2,0.006144119879670169,0.1875,0.0,0.0,0.0,0.0,0.0
8,3,0.05644831317216638,0.4965277777777778,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0
8,4,0.01590330227037692,0.2986111111111111,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855
8,5,0.021340911940687893,0.2881944444444444,0.0,1.0,1.0,0.0,1.0
8,6,0.01590700751968246,0.2916666666666667,0.42857142857142855,0.7142857142857142,0.28571428571428564,0.0,0.28571428571428564
8,7,0.03666433778267027,0.2986111111111111,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0
8,9,0.13497267328151172,0.5208333333333334,1.0,1.0,0.0,0.0,0.0
9,1,0.1255120726814156,0.3159722222222222,0.7142857142857142,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0
9,2,0.010925562865749257,0.25,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285
