,A01,A02,A03,A04,A05,A06,A07,A08,A09
A01,0.6574074074074074,0.04166666666666663,0.46759259259259256,0.06481481481481477,0.01851851851851849,0.04629629629629628,0.18981481481481477,0.09259259259259256,0.04166666666666663
A02,0.18981481481481477,0.31018518518518523,-0.08333333333333326,0.1342592592592593,0.02777777777777779,0.03703703703703709,-0.16203703703703698,-0.02777777777777768,-0.08796296296296302
A03,0.375,0.0092592592592593,0.6527777777777778,0.00462962962962965,0.04629629629629628,0.06481481481481477,0.05555555555555558,0.23611111111111116,0.10648148148148151
A04,0.2407407407407407,0.0092592592592593,0.14814814814814814,0.375,0.00462962962962965,0.08333333333333337,0.10185185185185186,0.31481481481481477,0.07407407407407407
A05,0.07870370370370372,0.03240740740740744,0.00462962962962965,0.07870370370370372,0.15740740740740744,0.03240740740740744,0.07407407407407407,0.13888888888888884,0.09259259259259256
A06,0.17129629629629628,-0.0185185185185186,0.3657407407407407,0.10648148148148151,0.0,0.2222222222222222,0.07870370370370372,0.2314814814814815,0.06944444444444442
A07,0.34259259259259256,-0.05555555555555558,0.36111111111111116,0.01388888888888884,-0.004629629629629539,-0.04629629629629628,0.5925925925925926,0.25462962962962965,0.26388888888888884
A08,0.36111111111111116,-0.08333333333333326,0.3287037037037037,0.06481481481481477,0.05092592592592593,0.05555555555555558,0.06481481481481477,0.6388888888888888,0.36111111111111116
A09,0.08796296296296291,0.0,0.09722222222222221,0.0,0.0,0.03703703703703709,0.0,0.10185185185185186,0.6898148148148149
