source,target,s_rep,s_beh,s_rep_rank,s_beh_rank,rbid_pair,rbid_pos_pair,rbid_neg_pair
7,2,0.05193010208668938,0.17708333333333334,0.7142857142857142,0.0,0.7142857142857142,0.7142857142857142,0.0
7,3,0.09550146907762777,0.5451388888888888,0.5714285714285714,1.0,0.4285714285714286,0.0,0.4285714285714286
7,4,0.03450764540018124,0.24305555555555555,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285
7,5,0.05174702306023467,0.2534722222222222,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857
7,6,0.05560946542192008,0.2569444444444444,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0
7,8,0.08872799950075437,0.4201388888888889,0.5714285714285714,0.7142857142857142,0.1428571428571428,0.0,0.1428571428571428
7,9,0.1521750862039292,0.4305555555555556,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.0,0.2857142857142857
8,1,0.1757064752114071,0.2534722222222222,0.7142857142857142,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0
8,2,0.03745889072842331,0.24305555555555555,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857
8,3,0.14344140030356337,0.2638888888888889,0.7142857142857142,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.0
8,4,0.03573992645966445,0.24305555555555555,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285
8,5,0.04680633706428669,0.25,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857
8,6,0.04428495668186017,0.24305555555555555,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
8,7,0.1224413402621557,0.2777777777777778,0.7142857142857142,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.0
8,9,0.22056037263031072,0.4965277777777778,1.0,1.0,0.0,0.0,0.0
9,1,0.16135954737279912,0.2638888888888889,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
