target_subject,method,accuracy,kappa,f1_macro,w_mean,w_std,inference_sec
1,adaptive/feedback=entropy_priority,0.5381944444444444,0.3842592592592593,0.4938941550576771,0.5047909593399651,0.2427654858234914,0.5007323371246457
2,adaptive/feedback=entropy_priority,0.22916666666666666,-0.02777777777777768,0.20875248853516826,0.828351577482441,0.24199855240191057,0.5005593514069915
3,adaptive/feedback=entropy_priority,0.6215277777777778,0.49537037037037035,0.6226905029470476,0.683700682972925,0.22440946615297644,0.5012789461761713
4,adaptive/feedback=entropy_priority,0.3680555555555556,0.15740740740740744,0.29551227082246834,0.30068503587935486,0.1914447885667604,0.5006766226142645
5,adaptive/feedback=entropy_priority,0.3298611111111111,0.10648148148148151,0.3250811876926125,0.9995145042114879,0.0031234273169056404,0.5365631151944399
6,adaptive/feedback=entropy_priority,0.3402777777777778,0.12037037037037035,0.32494408363011856,0.9278587283474751,0.13515184376857114,0.5038202805444598
7,adaptive/feedback=entropy_priority,0.375,0.16666666666666663,0.34858938440148396,0.35699015884583535,0.19296174852930661,0.5012102779000998
8,adaptive/feedback=entropy_priority,0.5694444444444444,0.42592592592592593,0.5134827810266407,0.9011649416287502,0.14947665766746351,0.49857934657484293
9,adaptive/feedback=entropy_priority,0.4201388888888889,0.22685185185185186,0.4262923548756605,0.9947378025700198,0.028444191109433015,0.5028191022574902
