stage,candidate,accuracy_mean,accuracy_std,delta_vs_ra,wins,losses,draws,p_value,effect_size,delta_ci_low,delta_ci_high,elapsed_sec,overrides_json
feedback_stability_scan,adaptive/feedback=sum,0.4212962962962963,0.12870661800590721,-0.006172839506172845,2,5,2,0.23588521058805278,-0.37114080034091806,-0.01620370370370372,0.00424382716049383,59.053911729715765,"{""conditional"": {""bias"": 1.0, ""ema_smooth_alpha"": 0.0, ""temperature"": 1.0, ""weights"": [1.2, 0.6, 0.3, 1.2]}, ""context"": {""cov_eps"": 1e-06, ""features"": [""d_src"", ""d_tgt"", ""sigma_recent"", ""d_geo""]}}"
feedback_stability_scan,adaptive/feedback=entropy_priority,0.4212962962962963,0.12870661800590721,-0.006172839506172845,2,5,2,0.23588521058805278,-0.37114080034091806,-0.01620370370370372,0.00424382716049383,58.978646715171635,"{""conditional"": {""bias"": 1.0, ""ema_smooth_alpha"": 0.0, ""temperature"": 1.0, ""weights"": [1.2, 0.6, 0.3, 1.2]}, ""context"": {""cov_eps"": 1e-06, ""features"": [""d_src"", ""d_tgt"", ""sigma_recent"", ""d_geo""]}, ""feedback"": {""conf_trend_alpha"": 0.15, ""conflict_mode"": ""entropy_priority""}}"
feedback_stability_scan,adaptive/feedback=average,0.4212962962962963,0.12870661800590721,-0.006172839506172845,2,5,2,0.23588521058805278,-0.37114080034091806,-0.01620370370370372,0.00424382716049383,58.92556161060929,"{""conditional"": {""bias"": 1.0, ""ema_smooth_alpha"": 0.0, ""temperature"": 1.0, ""weights"": [1.2, 0.6, 0.3, 1.2]}, ""context"": {""cov_eps"": 1e-06, ""features"": [""d_src"", ""d_tgt"", ""sigma_recent"", ""d_geo""]}, ""feedback"": {""conf_trend_alpha"": 0.1, ""conflict_mode"": ""average""}}"
