target_subject,method,accuracy,kappa,f1_macro,w_mean,w_std,inference_sec
1,adaptive/temp=0.75_ema=0.00,0.5486111111111112,0.39814814814814814,0.5093233040928077,0.6327106399990678,0.2532150695527062,0.36127164494246244
2,adaptive/temp=0.75_ema=0.00,0.2326388888888889,-0.02314814814814814,0.21129702125976188,0.752908095081637,0.20995567436921994,0.36176951974630356
3,adaptive/temp=0.75_ema=0.00,0.6111111111111112,0.4814814814814815,0.6162635841945442,0.6111091418906643,0.226879982108612,0.3616944868117571
4,adaptive/temp=0.75_ema=0.00,0.3784722222222222,0.17129629629629628,0.3186493449228972,0.47471606438340014,0.20868155303345798,0.36218724958598614
5,adaptive/temp=0.75_ema=0.00,0.3298611111111111,0.10648148148148151,0.3250811876926125,0.9995001615030468,0.003628991199902669,0.3616700451821089
6,adaptive/temp=0.75_ema=0.00,0.2951388888888889,0.06018518518518523,0.29240907382556663,0.791642667785358,0.18245411587908184,0.3804234070703387
7,adaptive/temp=0.75_ema=0.00,0.3888888888888889,0.18518518518518523,0.3655689674733498,0.3749652354106157,0.1826427288059469,0.3641632292419672
8,adaptive/temp=0.75_ema=0.00,0.5555555555555556,0.40740740740740744,0.5018631934921057,0.8754114814614403,0.13141783581236052,0.3644905798137188
9,adaptive/temp=0.75_ema=0.00,0.4201388888888889,0.22685185185185186,0.4262923548756605,0.9924499111904586,0.06054200050539462,0.36032907012850046
