source,target,accuracy,kappa,f1_macro,cka,method,method_key
3,8,0.3159722222222222,0.0879629629629629,0.2470743983522604,0.0677792494476797,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
3,9,0.5034722222222222,0.3379629629629629,0.5097909331586561,0.0950269278528384,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
4,1,0.3055555555555556,0.074074074074074,0.1898672826688815,0.0278551350659571,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
4,2,0.25,0.0,0.1413098900886257,0.0338717541223577,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
4,3,0.3055555555555556,0.074074074074074,0.2105746352810594,0.0275252733173151,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
4,5,0.3159722222222222,0.0879629629629629,0.222303154518823,0.0241647438992412,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
4,6,0.2743055555555556,0.0324074074074074,0.205316091954023,0.0139744155682127,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
4,7,0.34375,0.125,0.2943656590933818,0.012723080533618,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
4,8,0.4965277777777778,0.3287037037037037,0.4341689399492867,0.0124444273723691,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
4,9,0.5625,0.4166666666666666,0.548338429266641,0.0160340115349108,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
5,1,0.1840277777777778,-0.087962962962963,0.1219880837641286,0.0287242436674979,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
5,2,0.2986111111111111,0.0648148148148147,0.2774142182834502,0.2414965271106226,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
5,3,0.3541666666666667,0.1388888888888888,0.2549313909428687,0.0341931812252577,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
5,4,0.2430555555555555,-0.0092592592592593,0.1699319727891156,0.0214209679089908,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
5,6,0.2256944444444444,-0.0324074074074074,0.1261136505587747,0.0378296337988796,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
5,7,0.2048611111111111,-0.0601851851851851,0.1795725751140606,0.0267376920218419,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
5,8,0.2395833333333333,-0.0138888888888888,0.1148341650354277,0.009785932713982,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
5,9,0.2916666666666667,0.0555555555555555,0.2343458726503237,0.0503110856706485,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
6,1,0.3993055555555556,0.199074074074074,0.3343366508759859,0.0378257209324693,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
6,2,0.28125,0.0416666666666666,0.1897335061941803,0.0376543066227578,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
6,3,0.3680555555555556,0.1574074074074074,0.3311440383546414,0.0177926610533298,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
6,4,0.3506944444444444,0.1342592592592593,0.2837170470487253,0.0136715521159209,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
6,5,0.2604166666666667,0.0138888888888888,0.2234026369880491,0.0480461407322271,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
6,7,0.2291666666666666,-0.0277777777777776,0.2290577367566216,0.0113478763278831,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
6,8,0.3645833333333333,0.1527777777777778,0.2650159984942594,0.0065757702935494,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
6,9,0.3506944444444444,0.1342592592592593,0.298065934065934,0.0165861696017182,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
7,1,0.40625,0.2083333333333333,0.3528494251108209,0.1950867311622584,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
7,2,0.25,0.0,0.1333445434672944,0.0142791762791365,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
7,3,0.53125,0.375,0.4886217097403566,0.088438940174684,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
7,4,0.2291666666666666,-0.0277777777777776,0.2171106475517668,0.0162789209420492,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
7,5,0.2673611111111111,0.0231481481481481,0.1906398111452471,0.0206849634595169,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
7,6,0.2743055555555556,0.0324074074074074,0.2534421460892049,0.0129817539348422,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
7,8,0.4270833333333333,0.2361111111111111,0.3858104585544732,0.0242965841247669,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
7,9,0.4652777777777778,0.2870370370370371,0.4640957821787191,0.0526914757763224,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
8,1,0.4479166666666667,0.2638888888888888,0.3962646538376465,0.084713118896803,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
8,2,0.2118055555555555,-0.0509259259259258,0.144812643507697,0.0101210567349995,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
8,3,0.3854166666666667,0.1805555555555555,0.3141057988368114,0.0856282925093074,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
8,4,0.3472222222222222,0.1296296296296296,0.249188181296615,0.0221012720507909,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
8,5,0.2743055555555556,0.0324074074074074,0.1968752237096427,0.0102153996271741,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
8,6,0.3194444444444444,0.0925925925925925,0.2393605065511759,0.0073465452166857,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
8,7,0.2777777777777778,0.037037037037037,0.2072198185235239,0.0305779429935464,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
8,9,0.4375,0.25,0.405823585365915,0.085781237822695,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
9,1,0.3923611111111111,0.1898148148148147,0.272910444223202,0.1678667022402349,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
9,2,0.3402777777777778,0.1203703703703703,0.2957249608316865,0.0389701744475797,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
9,3,0.2951388888888889,0.0601851851851852,0.2222528933055249,0.0800323387418013,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
9,4,0.25,0.0,0.1005586592178771,0.0098133246416861,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
9,5,0.25,0.0,0.1128009703959071,0.0538216510013575,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
9,6,0.25,0.0,0.1067759923692127,0.0128821412372736,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
9,7,0.2847222222222222,0.0462962962962962,0.1639204545454545,0.0578743564431543,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
9,8,0.28125,0.0416666666666666,0.1612994016868979,0.0387668000862753,RBID-aware Conservative Koopman aligner-r48,rbid-aware-conservative-koopman-aligner-r48
